timestamp,strike,type,price,strategy_id,status,mode2025-07-22T12:22:09.929913,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:22:39.936697,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-22T12:23:09.939386,SENSEX_CALL_17000,BUY,101.0,DummySENSEXStrategy,PAPER_PLACED,paper
2025-07-31T13:53:50.169317,SENSEX_80800_PE,BUY_PUT,80951.51,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:00.351590,SENSEX_80700_PE,BUY_PUT,80894.68,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:05.546230,SENSEX_81400_CE,BUY_CALL,81184.73,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:10.651875,SENSEX_80900_PE,BUY_PUT,81098.17,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:15.757116,SENSEX_80700_PE,BUY_PUT,80872.96,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:20.846358,SENSEX_81300_CE,BUY_CALL,81122.81,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:25.965773,SENSEX_80700_PE,BUY_PUT,80934.21,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:37.493408,SENSEX_80600_PE,BUY_PUT,80808.48,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:54:52.988605,SENSEX_81200_CE,BUY_CALL,80967.42,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:55:18.984774,SENSEX_81200_CE,BUY_CALL,81022.9,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:55:24.085147,SENSEX_81400_CE,BUY_CALL,81156.27,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:55:29.384176,SENSEX_80800_PE,BUY_PUT,81045.37,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:55:39.715323,SENSEX_80700_PE,BUY_PUT,80878.8,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:55:44.803758,SENSEX_81200_CE,BUY_CALL,80970.3,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:56:00.437632,SENSEX_81300_CE,BUY_CALL,81067.69,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:56:10.743392,SENSEX_80700_PE,BUY_PUT,80892.99,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:56:15.932089,SENSEX_81200_CE,BUY_CALL,80974.24,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:56:41.766430,SENSEX_81400_CE,BUY_CALL,81163.25,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:56:46.977087,SENSEX_80800_PE,BUY_PUT,81032.32,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:56:52.232295,SENSEX_81400_CE,BUY_CALL,81184.13,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:57:13.048909,SENSEX_80800_PE,BUY_PUT,81012.68,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:57:18.138014,SENSEX_80600_PE,BUY_PUT,80812.83,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:57:23.465296,SENSEX_81300_CE,BUY_CALL,81076.83,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:57:28.625156,SENSEX_80700_PE,BUY_PUT,80946.73,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:57:44.143285,SENSEX_81400_CE,BUY_CALL,81164.91,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:57:50.584631,SENSEX_80700_PE,BUY_PUT,80854.29,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:57:55.727980,SENSEX_81200_CE,BUY_CALL,80977.05,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:58:11.267010,SENSEX_80600_PE,BUY_PUT,80812.26,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:58:16.444076,SENSEX_81200_CE,BUY_CALL,81031.48,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:58:21.606278,SENSEX_81400_CE,BUY_CALL,81176.56,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:58:32.618248,SENSEX_80600_PE,BUY_PUT,80803.94,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:58:48.283225,SENSEX_81400_CE,BUY_CALL,81156.74,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:03.843695,SENSEX_80800_PE,BUY_PUT,80973.63,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:09.112240,SENSEX_81400_CE,BUY_CALL,81175.46,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:14.380693,SENSEX_80900_PE,BUY_PUT,81089.56,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:19.615958,SENSEX_81400_CE,BUY_CALL,81186.72,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:24.838791,SENSEX_80700_PE,BUY_PUT,80896.77,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:30.049997,SENSEX_81300_CE,BUY_CALL,81149.99,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:35.328359,SENSEX_80700_PE,BUY_PUT,80864.63,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T13:59:50.944499,SENSEX_80600_PE,BUY_PUT,80841.16,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:00:06.743047,SENSEX_80600_PE,BUY_PUT,80830.78,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:00:11.956619,SENSEX_81400_CE,BUY_CALL,81168.73,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:00:17.243841,SENSEX_80800_PE,BUY_PUT,80970.32,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:00:32.911199,SENSEX_80700_PE,BUY_PUT,80854.35,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:00:53.601255,SENSEX_80700_PE,BUY_PUT,80876.5,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:03.888486,SENSEX_81300_CE,BUY_CALL,81135.29,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:08.939223,SENSEX_80600_PE,BUY_PUT,80808.95,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:14.028764,SENSEX_81200_CE,BUY_CALL,81028.09,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:24.533248,SENSEX_80700_PE,BUY_PUT,80870.41,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:29.726658,SENSEX_81300_CE,BUY_CALL,81132.54,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:34.932174,SENSEX_80800_PE,BUY_PUT,80991.15,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:40.258287,SENSEX_80700_PE,BUY_PUT,80858.65,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:45.524030,SENSEX_81200_CE,BUY_CALL,81021.48,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:01:50.678272,SENSEX_80700_PE,BUY_PUT,80894.31,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:01.020329,SENSEX_81300_CE,BUY_CALL,81082.54,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:06.360950,SENSEX_80700_PE,BUY_PUT,80947.24,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:21.985538,SENSEX_81400_CE,BUY_CALL,81171.66,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:32.488482,SENSEX_80600_PE,BUY_PUT,80833.65,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:37.696020,SENSEX_81100_CE,BUY_CALL,80919.45,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:42.909104,SENSEX_81300_CE,BUY_CALL,81106.53,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:48.167507,SENSEX_80800_PE,BUY_PUT,81021.02,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:53.361622,SENSEX_80600_PE,BUY_PUT,80819.98,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:02:58.572825,SENSEX_81300_CE,BUY_CALL,81065.4,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:03:08.938783,SENSEX_80600_PE,BUY_PUT,80831.77,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:03:14.180412,SENSEX_81400_CE,BUY_CALL,81156.07,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:03:24.519526,SENSEX_80600_PE,BUY_PUT,80843.98,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:03:29.626121,SENSEX_81200_CE,BUY_CALL,81023.81,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:03:39.769531,SENSEX_80700_PE,BUY_PUT,80891.25,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:05.602200,SENSEX_81200_CE,BUY_CALL,81026.77,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:15.893952,SENSEX_80700_PE,BUY_PUT,80906.57,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:20.973316,SENSEX_81300_CE,BUY_CALL,81129.56,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:26.052961,SENSEX_80800_PE,BUY_PUT,81009.58,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:31.134515,SENSEX_81300_CE,BUY_CALL,81113.66,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:36.414991,SENSEX_80700_PE,BUY_PUT,80906.75,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:41.631343,SENSEX_81300_CE,BUY_CALL,81055.97,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:46.831404,SENSEX_81400_CE,BUY_CALL,81165.45,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:52.059908,SENSEX_80700_PE,BUY_PUT,80886.32,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:04:57.321495,SENSEX_81200_CE,BUY_CALL,80989.89,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:05:07.714632,SENSEX_81300_CE,BUY_CALL,81106.51,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:05:28.616936,SENSEX_80700_PE,BUY_PUT,80886.38,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:05:44.058171,SENSEX_81400_CE,BUY_CALL,81161.82,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:05:49.136987,SENSEX_80700_PE,BUY_PUT,80867.59,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:05:54.247456,SENSEX_81200_CE,BUY_CALL,80990.43,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:06:14.873639,SENSEX_81400_CE,BUY_CALL,81157.69,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:06:19.985763,SENSEX_80900_PE,BUY_PUT,81052.59,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:06:25.316333,SENSEX_80700_PE,BUY_PUT,80915.48,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:06:30.546619,SENSEX_81300_CE,BUY_CALL,81123.45,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:06:35.751662,SENSEX_80800_PE,BUY_PUT,80976.3,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:06:40.951100,SENSEX_81300_CE,BUY_CALL,81130.71,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:06:46.230795,SENSEX_80700_PE,BUY_PUT,80921.8,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:07:01.872371,SENSEX_81300_CE,BUY_CALL,81106.78,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:07:12.424115,SENSEX_80800_PE,BUY_PUT,81049.28,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:07:17.615788,SENSEX_80700_PE,BUY_PUT,80865.03,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:07:22.775797,SENSEX_81300_CE,BUY_CALL,81100.77,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:07:43.646580,SENSEX_80700_PE,BUY_PUT,80891.93,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:07:48.833192,SENSEX_81200_CE,BUY_CALL,81048.46,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:07:53.911855,SENSEX_81400_CE,BUY_CALL,81187.09,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:08:09.182195,SENSEX_80700_PE,BUY_PUT,80872.3,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:08:19.659073,SENSEX_81300_CE,BUY_CALL,81060.91,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:08:24.918464,SENSEX_80700_PE,BUY_PUT,80919.05,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:08:40.478483,SENSEX_81200_CE,BUY_CALL,81013.74,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:08:50.905970,SENSEX_81300_CE,BUY_CALL,81126.7,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:01.337920,SENSEX_80800_PE,BUY_PUT,80995.18,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:11.774113,SENSEX_80600_PE,BUY_PUT,80825.81,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:16.927870,SENSEX_81200_CE,BUY_CALL,80963.0,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:22.034295,SENSEX_81400_CE,BUY_CALL,81197.4,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:27.428992,SENSEX_80800_PE,BUY_PUT,81034.8,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:37.765350,SENSEX_81400_CE,BUY_CALL,81194.34,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:42.842645,SENSEX_80900_PE,BUY_PUT,81070.25,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:53.017010,SENSEX_80600_PE,BUY_PUT,80849.66,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:09:58.109715,SENSEX_81300_CE,BUY_CALL,81143.92,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:10:03.175383,SENSEX_80900_PE,BUY_PUT,81055.82,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:10:13.685330,SENSEX_81300_CE,BUY_CALL,81112.47,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:10:24.065109,SENSEX_80800_PE,BUY_PUT,80996.11,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:10:29.416800,SENSEX_81300_CE,BUY_CALL,81100.64,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:10:39.776751,SENSEX_80800_PE,BUY_PUT,81040.71,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:11:00.099376,SENSEX_81400_CE,BUY_CALL,81198.15,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:11:05.236703,SENSEX_80800_PE,BUY_PUT,81037.78,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:11:21.825462,SENSEX_81400_CE,BUY_CALL,81174.71,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:11:32.006128,SENSEX_80900_PE,BUY_PUT,81109.77,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:11:37.233786,SENSEX_80700_PE,BUY_PUT,80879.32,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:11:41.771907,SENSEX_81300_CE,BUY_CALL,81146.62,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T14:11:42.468003,SENSEX_81400_CE,BUY_CALL,81159.53,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:11:52.764534,SENSEX_80800_PE,BUY_PUT,81032.24,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:12:02.906691,SENSEX_81400_CE,BUY_CALL,81195.03,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T14:12:08.197649,SENSEX_80700_PE,BUY_PUT,80876.26,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T14:12:08.246553,SENSEX_80700_PE,BUY_PUT,80857.86,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:12:13.391010,SENSEX_81200_CE,BUY_CALL,80973.91,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:12:18.560513,SENSEX_81300_CE,BUY_CALL,81143.2,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:12:24.037800,SENSEX_81200_CE,BUY_CALL,80978.01,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T14:12:29.074336,SENSEX_80700_PE,BUY_PUT,80862.52,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:12:34.301210,SENSEX_81300_CE,BUY_CALL,81077.63,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
2025-07-31T14:12:34.695116,SENSEX_81300_CE,BUY_CALL,81145.89,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T14:12:40.018579,SENSEX_80700_PE,BUY_PUT,80881.82,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T14:12:45.433764,SENSEX_81200_CE,BUY_CALL,81026.22,RealSENSEXStrategy,LIVE_FAILED,live
2025-07-31T14:12:49.887144,SENSEX_80800_PE,BUY_PUT,80963.07,RealSENSEXStrategy,LIVE_ERROR,live,Error: 'BreezeConnector' object has no attribute 'place_order'
